"","id","name","mass_g","fall","year","lattitude","longditude"
"4261",47321,"Northwest Africa 5201",11730,"Found",2007,0,0
"4262",47345,"Whitecourt",5372,"Found",2007,53.999167,-115.5975
"4263",47347,"Chergach",1e+05,"Fell",2007,23.69639,-5.01472
"4264",47350,"Didim",3396,"Fell",2007,37.35172,27.32997
"4265",47361,"Mahadevpur",70500,"Fell",2007,27.66667,95.78333
"4266",47650,"Miller Range 07010",1528.8,"Found",2007,0,0
"4267",47702,"Toufassour",73300,"Found",2007,29.65225,-7.7493
"4268",47723,"Northwest Africa 5316",1500,"Found",2007,0,0
"4269",48537,"Al Huqf 065",2084.16,"Found",2007,19.32092,57.22977
"4270",48574,"Jiddat al Harasis 423",1457.3,"Found",2007,19.78328,56.41393
"4271",48577,"Jiddat al Harasis 426",11170.1,"Found",2007,19.93787,56.39555
"4272",48590,"Jiddat al Harasis 439",1024.3,"Found",2007,19.5815,56.44063
"4273",48608,"Jiddat al Harasis 457",6442,"Found",2007,19.73183,56.32925
"4274",48609,"Jiddat al Harasis 458",3092.14,"Found",2007,19.7675,56.33492
"4275",48612,"Jiddat al Harasis 461",3308.7,"Found",2007,19.77063,56.35233
"4276",48619,"Jiddat al Harasis 468",1064.1,"Found",2007,19.8144,56.47422
"4277",48953,"Vitoria da Conquista",10500,"Found",2007,-14.83861,-40.83611
"4278",48982,"Northwest Africa 5515",13700,"Found",2007,0,0
"4279",49460,"Northwest Africa 5780",2900,"Found",2007,0,0
"4280",50683,"Northwest Africa 5805",1880,"Found",2007,0,0
"4281",50702,"Northwest Africa 5824",12000,"Found",2007,0,0
"4282",50714,"Northwest Africa 5836",1459,"Found",2007,0,0
"4283",50843,"Northwest Africa 5957",1083,"Found",2007,0,0
"4284",50917,"Jiddat al Harasis 501",6751.4,"Found",2007,19.75313,56.30913
"4285",51010,"Thiel Mountains 07001",1865,"Found",2007,-85.2335,-90.43733
"4286",51052,"La Ciénega",7632,"Found",2007,30.20186,-111.93587
"4287",51075,"Miller Range 07011",7120,"Found",2007,0,0
"4288",51076,"Miller Range 07012",2604.4,"Found",2007,0,0
"4289",51077,"Miller Range 07013",1491.3,"Found",2007,0,0
"4290",51080,"Miller Range 07017",3094.4,"Found",2007,0,0
"4291",51081,"Miller Range 07018",1665.7,"Found",2007,0,0
"4292",51082,"Miller Range 07019",1669.2,"Found",2007,0,0
"4293",51085,"Miller Range 07022",1126.9,"Found",2007,0,0
"4294",51086,"Miller Range 07023",2085,"Found",2007,0,0
"4295",51088,"Miller Range 07025",1072.7,"Found",2007,0,0
"4296",51090,"Miller Range 07027",1041.1,"Found",2007,0,0
"4297",51405,"Jiddat al Harasis 500",1432.2,"Found",2007,19.75227,56.30963
"4298",51492,"Northwest Africa 6083",1100,"Found",2007,0,0
"4299",51538,"Northwest Africa 6129",1374.12,"Found",2007,30.45625,-5.48672
"4300",51560,"Jiddat al Harasis 503",2421.6,"Found",2007,19.75223,56.3106
"4301",51580,"Taoudenni",24370,"Found",2007,22.79167,-3.96667
"4302",51586,"Batyushkovo",4620,"Found",2007,55.54867,35.2995
"4303",51814,"Northwest Africa 6225",1934,"Found",2007,0,0
"4304",51862,"Thumrayt 002",3072,"Found",2007,17.9695,54.06633
"4305",52641,"Yelland Dry Lake",76000,"Found",2007,39.35067,-114.40783
"4306",53191,"Miller Range 07028",1158.9,"Found",2007,0,0
"4307",54506,"Northwest Africa 6931",20620,"Found",2007,0,0
"4308",54684,"Majuba 007",1823.3,"Found",2007,40.61667,-118.38472
"4309",47712,"Northwest Africa 5400",4818,"Found",2008,0,0
"4310",47718,"Northwest Africa 5480",4912,"Found",2008,0,0
"4311",47722,"Northwest Africa 5232",18535,"Found",2008,0,0
"4312",47730,"Grandview",6400,"Found",2008,32.788333,-101.938333
"4313",48654,"Buzzard Coulee",41000,"Fell",2008,52.996,-109.84817
"4314",48691,"Tamdakht",1e+05,"Fell",2008,31.16333,-7.015
"4315",48915,"Almahata Sitta",3950,"Fell",2008,20.74575,32.41275
"4316",48918,"Northwest Africa 5408",2228,"Found",2008,0,0
"4317",48951,"Sulagiri",110000,"Fell",2008,12.66667,78.03333
"4318",49093,"Northwest Africa 5363",2455,"Found",2008,0,0
"4319",49138,"Northwest Africa 5421",2200,"Found",2008,0,0
"4320",49140,"Northwest Africa 5423",1120,"Found",2008,0,0
"4321",49179,"Northwest Africa 5470",2433,"Found",2008,0,0
"4322",49248,"Northwest Africa 5549",12000,"Found",2008,0,0
"4323",49293,"Northwest Africa 5594",1160,"Found",2008,0,0
"4324",49383,"Northwest Africa 5699",2062,"Found",2008,0,0
"4325",49399,"Northwest Africa 5717",7310,"Found",2008,0,0
"4326",49447,"Northwest Africa 5767",2100,"Found",2008,0,0
"4327",49453,"Northwest Africa 5773",1200,"Found",2008,0,0
"4328",49458,"Northwest Africa 5778",1560,"Found",2008,0,0
"4329",49464,"Northwest Africa 5784",2600,"Found",2008,0,0
"4330",49475,"Northwest Africa 5796",7211,"Found",2008,0,0
"4331",49512,"Kumtag",26000,"Found",2008,41.66889,93.17306
"4332",50739,"Northwest Africa 5861",1965,"Found",2008,0,0
"4333",50746,"Northwest Africa 5868",8000,"Found",2008,0,0
"4334",50756,"Northwest Africa 5878",1650,"Found",2008,0,0
"4335",50909,"Santa Lucia (2008)",4000,"Fell",2008,-31.535556,-68.489444
"4336",50919,"Jiddat al Harasis 506",2850.3,"Found",2008,19.67495,55.64743
"4337",50925,"Jiddat al Harasis 512",1242,"Found",2008,19.53085,55.17998
"4338",50948,"Jiddat al Harasis 555",1759.6,"Found",2008,19.57205,55.48655
"4339",50952,"Jiddat al Harasis 563",2141.4,"Found",2008,19.6712,56.19767
"4340",50953,"Jiddat al Harasis 564",1173,"Found",2008,19.68675,56.14413
"4341",50959,"Ramlat as Sahmah 271",8904,"Found",2008,20.5247,56.12155
"4342",50964,"Ramlat as Sahmah 276",12800,"Found",2008,20.5225,56.11768
"4343",50966,"Ramlat as Sahmah 278",3208.7,"Found",2008,20.63257,56.15995
"4344",50968,"Sayh al Uhaymir 492",1257.1,"Found",2008,21.26845,57.12872
"4345",50970,"Sayh al Uhaymir 489",3644.6,"Found",2008,20.95935,56.9719
"4346",51054,"Dhofar 1493",14000,"Found",2008,18.67378,54.45017
"4347",51055,"Dhofar 1494",1400,"Found",2008,18.68517,54.44203
"4348",51056,"Dhofar 1495",2300,"Found",2008,18.66703,54.43487
"4349",51058,"Dominion Range 08001",1305.4,"Found",2008,0,0
"4350",51065,"Dominion Range 08019",1434.5,"Found",2008,0,0
"4351",51400,"Qulumat Nadqan 001",13901,"Found",2008,23.14302,49.53252
"4352",51408,"Jiddat al Harasis 521",1989,"Found",2008,19.53048,55.18157
"4353",51486,"Northwest Africa 6077",1010,"Found",2008,0,0
"4354",51489,"Northwest Africa 6080",6333,"Found",2008,0,0
"4355",51540,"Northwest Africa 6131",3178.5,"Found",2008,0,0
"4356",51544,"Northwest Africa 6135",3800,"Found",2008,0,0
"4357",51545,"Northwest Africa 6136",2670,"Found",2008,0,0
"4358",51559,"Daule",6580,"Fell",2008,-1.87089,-79.95756
"4359",51563,"Ashuwairif 001",14566,"Found",2008,29.35944,14.25528
"4360",51564,"Ashuwairif 002",11953,"Found",2008,29.37972,14.26972
"4361",51566,"Dhofar 1497",1856,"Found",2008,18.73168,54.39702
"4362",51570,"Dhofar 1565",43000,"Found",2008,18.2735,54.21367
"4363",51610,"Dhofar 1467",1305.1,"Found",2008,18.56615,54.15795
"4364",51615,"Dhofar 1472",1064.1,"Found",2008,18.57433,54.14937
"4365",51616,"Dhofar 1475",1039.2,"Found",2008,18.6031,54.17775
"4366",51706,"Pleşcoi",6913,"Fell",2008,45.275,26.70972
"4367",51736,"Northwest Africa 6203",35400,"Found",2008,30.51667,-4.3
"4368",52020,"Northwest Africa 6285",2211,"Found",2008,0,0
"4369",52389,"Dhofar 1515",1450,"Found",2008,18.52533,54.61717
"4370",52390,"Dhofar 1516",1134,"Found",2008,18.40867,54.59533
"4371",52391,"Dhofar 1517",1064,"Found",2008,18.92633,54.41283
"4372",52393,"Dhofar 1520",1490,"Found",2008,18.6845,54.53967
"4373",52394,"Dhofar 1521",1940,"Found",2008,18.40167,54.54717
"4374",52397,"Dhofar 1524",4652,"Found",2008,18.51133,54.60783
"4375",52398,"Dhofar 1525",6476,"Found",2008,18.77633,54.39633
"4376",52407,"Dhofar 1545",1013,"Found",2008,18.5745,54.59033
"4377",52417,"Dhofar 1543",1734,"Found",2008,18.222,54.31783
"4378",52418,"Dhofar 1544",2808,"Found",2008,18.36367,54.56533
"4379",52421,"Dhofar 1548",4070,"Found",2008,18.647,54.1755
"4380",52560,"Northwest Africa 6408",24000,"Found",2008,0,0
"4381",52561,"Northwest Africa 6409",11800,"Found",2008,0,0
"4382",52755,"Hyattville",8911,"Found",2008,44.33823,-107.67405
"4383",52852,"Boulder Mine",1560,"Found",2008,34.685,-114.323
"4384",52927,"Northwest Africa 6552",5824,"Found",2008,0,0
"4385",52986,"Dominion Range 08017",1021.1,"Found",2008,0,0
"4386",52987,"Dominion Range 08018",1447.8,"Found",2008,0,0
"4387",52988,"Dominion Range 08020",1020.6,"Found",2008,0,0
"4388",53485,"Northwest Africa 6550",29481.8,"Found",2008,0,0
"4389",53616,"Ashuwairif 003",2900,"Found",2008,29.35833,14.24833
"4390",53625,"Northwest Africa 6588",2730,"Found",2008,0,0
"4391",53630,"Ashuwairif 004",15750,"Found",2008,29.36583,14.27611
"4392",53654,"Kemer",5760,"Fell",2008,36.54194,29.41822
"4393",53840,"Jepara",499500,"Found",2008,-6.6,110.73333
"4394",53878,"Dhofar 1514",1749,"Found",2008,18.33861,54.38944
"4395",53891,"Northwest Africa 6903",50000,"Found",2008,32.37167,-6.36
"4396",53897,"Dominion Range 08021",1009.1,"Found",2008,0,0
"4397",54436,"Seminole (f)",5421,"Found",2008,32.70038,-102.67268
"4398",54507,"Northwest Africa 6932",32000,"Found",2008,0,0
"4399",54526,"Powell Peak 002",1062,"Found",2008,34.7049,-114.34572
"4400",54553,"Ksar Ghilane 001",5511,"Found",2008,32.681,9.72872
"4401",54698,"Northwest Africa 7059",11730,"Found",2008,0,0
"4402",55551,"Stockyard Creek",2700,"Found",2008,-23.25556,116.90083
"4403",55745,"Northwest Africa 7393",2490,"Found",2008,0,0
"4404",48954,"Ash Creek",9500,"Fell",2009,31.805,-97.01
"4405",48993,"Northwest Africa 5793",3500,"Found",2009,0,0
"4406",49420,"Northwest Africa 5738",2200,"Found",2009,0,0
"4407",49461,"Northwest Africa 5781",1060,"Found",2009,0,0
"4408",49514,"Whetstone Mountains",2138.74,"Fell",2009,31.96185,-110.434183
"4409",50817,"Northwest Africa 5931",3370,"Found",2009,0,0
"4410",50826,"Northwest Africa 5940",151000,"Found",2009,0,0
"4411",50845,"Northwest Africa 5959",1750,"Found",2009,0,0
"4412",50855,"Northwest Africa 5969",4000,"Found",2009,0,0
"4413",50860,"Northwest Africa 5974",29000,"Found",2009,0,0
"4414",50868,"Northwest Africa 5982",1400,"Found",2009,0,0
"4415",51558,"Dhofar 1513",3782,"Found",2009,19.33766,54.53293
"4416",51589,"Jesenice",3667,"Fell",2009,46.42137,14.05217
"4417",51784,"Northwest Africa 6194",2775,"Found",2009,0,0
"4418",51785,"Northwest Africa 6195",1195,"Found",2009,0,0
"4419",51820,"Northwest Africa 6231",1724,"Found",2009,0,0
"4420",51857,"Northwest Africa 6279",11445,"Found",2009,0,0
"4421",51863,"Dhofar 1575",2800,"Found",2009,18.53333,54.13333
"4422",51872,"Umm as Samim 009",3989,"Found",2009,21.06493,56.48188
"4423",51876,"Umm as Samim 012",1354.8,"Found",2009,21.38015,56.29083
"4424",51878,"Umm as Samim 014",1713.8,"Found",2009,21.37387,56.31365
"4425",51884,"Sayh al Uhaymir 512",1606.9,"Found",2009,20.90623,56.94885
"4426",51885,"Ramlat as Sahmah 284",1489.6,"Found",2009,20.51947,55.80097
"4427",51887,"Ramlat as Sahmah 286",4445.2,"Found",2009,20.50788,55.77547
"4428",51888,"Ramlat as Sahmah 287",1962,"Found",2009,20.47678,55.52788
"4429",51893,"Ramlat as Sahmah 292",1991.7,"Found",2009,20.59832,55.52398
"4430",51909,"Ramlat as Sahmah 308",1352,"Found",2009,20.48785,55.82045
"4431",51910,"Jiddat al Harasis 568",3249,"Found",2009,19.70128,56.36713
"4432",51912,"Jiddat al Harasis 570",4747.9,"Found",2009,19.7524,56.3304
"4433",51916,"Jiddat al Harasis 574",13000,"Found",2009,19.75377,56.29692
"4434",51920,"Jiddat al Harasis 578",1064.3,"Found",2009,19.7642,56.29888
"4435",51925,"Jiddat al Harasis 580",1929,"Found",2009,19.42017,56.70155
"4436",51927,"Jiddat al Harasis 582",1647.5,"Found",2009,19.42208,56.69943
"4437",51928,"Jiddat al Harasis 583",1272.5,"Found",2009,19.42067,56.69928
"4438",51931,"Sayh al Uhaymir 514",1145.1,"Found",2009,20.71282,57.12162
"4439",51934,"Jiddat al Harasis 586",3568.5,"Found",2009,19.74288,56.65062
"4440",51935,"Jiddat al Harasis 587",1721.5,"Found",2009,19.80485,56.67047
"4441",51937,"Al Huqf 070",2632.8,"Found",2009,19.18798,57.10978
"4442",51939,"Jiddat al Harasis 590",1044,"Found",2009,19.4225,56.70018
"4443",51942,"Jiddat al Harasis 593",1725.1,"Found",2009,19.42,56.70333
"4444",51949,"Jiddat al Harasis 600",5750.8,"Found",2009,19.79552,55.6831
"4445",51956,"Jiddat al Harasis 607",1317.6,"Found",2009,19.90803,55.9086
"4446",51962,"Shalim 009",9472.2,"Found",2009,18.87253,55.47592
"4447",51970,"Jiddat al Harasis 614",3532.9,"Found",2009,19.01055,55.31255
"4448",51981,"Ramlat as Sahmah 309",1435.43,"Found",2009,20.7658,55.43587
"4449",51982,"Ramlat as Sahmah 310",1223.2,"Found",2009,20.78308,55.44327
"4450",51988,"Ramlat as Sahmah 316",2706,"Found",2009,20.89485,55.50613
"4451",51990,"Ramlat as Sahmah 318",1172.4,"Found",2009,20.89335,55.4936
"4452",51992,"Ramlat as Sahmah 320",1002.3,"Found",2009,20.8728,55.42773
"4453",52004,"Ramlat as Sahmah 328",1732.7,"Found",2009,20.42085,56.49987
"4454",52009,"Sayh al Uhaymir 524",1485.7,"Found",2009,21.03712,57.2311
"4455",52031,"Gebel Kamil",1600000,"Found",2009,22.01833,26.08778
"4456",52355,"Miller Range 090001",6290,"Found",2009,0,0
"4457",52424,"Dhofar 1553",1006,"Found",2009,18.85033,54.3845
"4458",52425,"Dhofar 1554",3954,"Found",2009,18.66667,54.15083
"4459",52426,"Dhofar 1556",1722,"Found",2009,18.72883,54.57717
"4460",52429,"Sayh al Uhaymir 498",4053,"Found",2009,20.532,57.335
"4461",52430,"Sayh al Uhaymir 499",15900,"Found",2009,20.76467,57.26967
"4462",52431,"Sayh al Uhaymir 500",1269,"Found",2009,20.12617,56.56283
"4463",52434,"Dhofar 1568",1460,"Found",2009,18.88333,54.68383
"4464",52562,"Northwest Africa 6410",10000,"Found",2009,0,0
"4465",52564,"Northwest Africa 6412",1716,"Found",2009,0,0
"4466",52565,"Northwest Africa 6413",3200,"Found",2009,0,0
"4467",52635,"Northwest Africa 6368",6000,"Found",2009,0,0
"4468",52636,"Northwest Africa 6369",14830,"Found",2009,0,0
"4469",52779,"Jiddat al Harasis 628",16000,"Found",2009,19.83956,55.76756
"4470",52888,"Bouanane",1395,"Found",2009,31.98333,-3.2
"4471",52889,"Northwest Africa 6513",4055,"Found",2009,0,0
"4472",52890,"Romashki",3400,"Found",2009,50.28533,46.69967
"4473",53334,"Miller Range 090015",1105.6,"Found",2009,0,0
"4474",53335,"Miller Range 090016",1450.7,"Found",2009,0,0
"4475",53336,"Miller Range 090017",1330,"Found",2009,0,0
"4476",53489,"Javorje",4920,"Found",2009,46.16244,14.19166
"4477",53490,"Camp Creek",3016,"Found",2009,33.88098,-111.78558
"4478",53721,"Northwest Africa 6712",3758,"Found",2009,0,0
"4479",53765,"Northwest Africa 6733",2335,"Found",2009,0,0
"4480",53789,"Dhofar 1500",2448,"Found",2009,19.18258,54.5945
"4481",53796,"Dhofar 1507",2400,"Found",2009,18.68038,54.14722
"4482",53797,"Dhofar 1508",1645,"Found",2009,18.6213,54.43642
"4483",53800,"Dhofar 1511",17973,"Found",2009,18.63988,54.248
"4484",53884,"Dhofar 1558",11400,"Found",2009,18.39317,54.66433
"4485",54160,"Miller Range 090002",3971,"Found",2009,0,0
"4486",54607,"Northwest Africa 6747",8300,"Found",2009,0,0
"4487",54863,"Northwest Africa 7185",1446,"Found",2009,0,0
"4488",54954,"Miller Range 090005",1194.4,"Found",2009,0,0
"4489",54955,"Miller Range 090009",1246.9,"Found",2009,0,0
"4490",54956,"Miller Range 090018",1112.3,"Found",2009,0,0
"4491",55294,"Northwest Africa 7197",1148.5,"Found",2009,0,0
"4492",55398,"Dhofar 1642",1540,"Found",2009,18.92618,54.7253
"4493",55403,"Al Huwaysah 001",3150.5,"Found",2009,22.80487,55.32742
"4494",55763,"Northwest Africa 7335",4908,"Found",2009,0,0
"4495",55803,"Miller Range 090003",10310,"Found",2009,0,0
"4496",55804,"Miller Range 090004",4960.2,"Found",2009,0,0
"4497",55805,"Miller Range 090006",1386.2,"Found",2009,0,0
"4498",55807,"Miller Range 090008",1209.8,"Found",2009,0,0
"4499",55808,"Miller Range 090010",2487.9,"Found",2009,0,0
"4500",55809,"Miller Range 090011",3434.2,"Found",2009,0,0
"4501",55810,"Miller Range 090012",1967.5,"Found",2009,0,0
"4502",55811,"Miller Range 090014",1742.2,"Found",2009,0,0
"4503",56071,"Miller Range 090025",1014,"Found",2009,0,0
"4504",56073,"Northwest Africa 7370",2290,"Found",2009,22.83333,-6.18333
"4505",56142,"Northwest Africa 7486",1630,"Found",2009,0,0
"4506",56547,"Northwest Africa 7610",1086,"Found",2009,0,0
"4507",51864,"Dhofar 1576",7700,"Found",2010,18.51667,54.23333
"4508",51866,"Sayh al Uhaymir 504",20000,"Found",2010,20.38333,56.76667
"4509",52022,"Northwest Africa 6287",4426,"Found",2010,0,0
"4510",52024,"Northwest Africa 6289",3467,"Found",2010,0,0
"4511",52025,"Northwest Africa 6290",1050,"Found",2010,0,0
"4512",52090,"Mifflin",3584,"Fell",2010,42.9075,-90.36556
"4513",52580,"Northwest Africa 6351",1123,"Found",2010,0,0
"4514",52581,"Northwest Africa 6352",1277,"Found",2010,0,0
"4515",52666,"Northwest Africa 6423",2010,"Found",2010,0,0
"4516",52752,"Stump Spring 083",13700,"Found",2010,35.98728,-115.85828
"4517",52787,"Jiddat al Harasis 630",3036,"Found",2010,19.79759,55.89089
"4518",52849,"Northwest Africa 6488",2370,"Found",2010,0,0
"4519",52892,"Northwest Africa 6515",2510,"Found",2010,0,0
"4520",52935,"Northwest Africa 6560",5888,"Found",2010,0,0
"4521",52973,"Northwest Africa 6578",1638,"Found",2010,0,0
"4522",52985,"Northwest Africa 6583",1825,"Found",2010,0,0
"4523",53501,"Northwest Africa 6594",3050,"Found",2010,0,0
"4524",53509,"Northwest Africa 6602",1048,"Found",2010,0,0
"4525",53512,"Northwest Africa 6605",2237,"Found",2010,0,0
"4526",53577,"Northwest Africa 6590",3950,"Found",2010,0,0
"4527",53587,"Northwest Africa 6676",1800,"Found",2010,0,0
"4528",53588,"Northwest Africa 6677",5200,"Found",2010,0,0
"4529",53593,"Northwest Africa 6682",13000,"Found",2010,0,0
"4530",53633,"Varre-Sai",2500,"Fell",2010,-20.85001,-41.73356
"4531",53759,"Northwest Africa 6849",4300,"Found",2010,0,0
"4532",53761,"Shawnee",8181,"Found",2010,0,0
"4533",53810,"Košice",4300,"Fell",2010,48.76367,21.17633
"4534",53812,"Bou Azarif",1e+05,"Found",2010,31.15643,-5.15262
"4535",53825,"Ksar el Hajoui",3100,"Found",2010,31.99317,-2.99347
"4536",54437,"Plainview (e)",1250,"Found",2010,34.18513,-101.70558
"4537",54514,"Northwest Africa 6951",1481,"Found",2010,0,0
"4538",54617,"Los Vientos 002",30750,"Found",2010,-24.68333,-69.76667
"4539",54719,"Huaxi",1600,"Fell",2010,26.46469,106.63241
"4540",54828,"San Juan 062",1125,"Found",2010,-25.42517,-69.69017
"4541",54888,"Northwest Africa 7136",1300,"Found",2010,0,0
"4542",55292,"Northwest Africa 7214",2200,"Found",2010,0,0
"4543",55327,"Northwest Africa 7245",1183,"Found",2010,0,0
"4544",55410,"Al Huwaysah 009",3407.8,"Found",2010,22.75747,55.41402
"4545",55412,"Al Huwaysah 012",4694.9,"Found",2010,22.67752,55.34027
"4546",55414,"Al Huwaysah 016",1330.9,"Found",2010,22.69813,55.3336
"4547",55425,"Umm as Samim 027",2907,"Found",2010,21.11303,55.54083
"4548",55428,"Umm as Samim 032",4335.1,"Found",2010,21.04832,55.57372
"4549",55435,"Ramlat as Sahmah 343",1192,"Found",2010,20.49517,55.52437
"4550",55445,"Ramlat as Sahmah 354",3873.8,"Found",2010,20.31777,55.59398
"4551",55464,"Ramlat as Sahmah 378",1649.2,"Found",2010,20.57258,56.05498
"4552",55467,"Ramlat as Sahmah 381",1628.1,"Found",2010,20.56808,56.28135
"4553",55474,"Jiddat al Harasis 644",2272.8,"Found",2010,19.8122,56.67058
"4554",55476,"Jiddat al Harasis 645",3030,"Found",2010,19.43827,56.60802
"4555",55477,"Jiddat al Harasis 646",3020,"Found",2010,19.51878,56.666
"4556",55479,"Jiddat al Harasis 648",1577.9,"Found",2010,19.40178,56.56593
"4557",55493,"Ramlat as Sahmah 397",1118.8,"Found",2010,20.1465,55.70913
"4558",55495,"Ramlat as Sahmah 399",6319,"Found",2010,20.15122,55.70925
"4559",55513,"Ramlat as Sahmah 418",28791,"Found",2010,20.3936,56.22002
"4560",55515,"Ramlat as Sahmah 421",2841,"Found",2010,20.42458,56.27817
"4561",55517,"Hayy 001",4208,"Found",2010,20.84132,57.62995
"4562",55636,"Al Huwaysah 005",1228.1,"Found",2010,22.73342,55.33122
"4563",55637,"Al Huwaysah 010",1411.8,"Found",2010,22.74868,55.47218
"4564",55643,"Ramlat as Sahmah 337",1119.8,"Found",2010,20.81403,55.46177
"4565",55645,"Ramlat as Sahmah 339",1035.8,"Found",2010,20.79882,55.46208
"4566",55646,"Ramlat as Sahmah 357",2781.2,"Found",2010,20.43182,55.53323
"4567",55653,"Ramlat as Sahmah 384",5026,"Found",2010,20.0049,56.40473
"4568",55654,"Ramlat as Sahmah 385",2275,"Found",2010,20.05473,56.46193
"4569",55659,"Ramlat as Sahmah 422",3879,"Found",2010,20.5052,56.48438
"4570",56098,"Dar al Gani 1059",1470,"Found",2010,28.28767,15.49467
"4571",56325,"Dhofar 1700",39000,"Found",2010,18.86622,54.67967
"4572",56340,"Dhofar 1716",1540,"Found",2010,18.91025,54.63185
"4573",56345,"Dhofar 1722",25000,"Found",2010,19.08188,54.71472
"4574",56347,"Dhofar 1724",1768,"Found",2010,19.30085,54.83333
"4575",56348,"Sayh al Uhaymir 552",1484,"Found",2010,20.59627,57.15917
"4576",56350,"Sayh al Uhaymir 554",2022,"Found",2010,20.24095,56.6424
"4577",56351,"Sayh al Uhaymir 555",1324,"Found",2010,20.05132,56.59222
"4578",56405,"Tieret 010",5150,"Found",2010,30.98022,10.00652
"4579",56406,"Shişr 176",1170,"Found",2010,18.22012,53.82097
"4580",56768,"Northwest Africa 7751",20000,"Found",2010,0,0
"4581",56799,"Dominion Range 10005",1083.3,"Found",2010,0,0
